bed_id,bed_id_provenance,dataset_id,device_id,device_id_provenance,installation_id,installation_id_provenance,mattress_id,mattress_id_provenance,night_id,night_id_provenance,participant_id,participant_id_provenance,recording_date,recording_date_provenance,recording_location,recording_location_provenance,sensor_id,sensor_id_provenance,sensor_position,sensor_position_provenance,session_id,session_id_provenance,source_path
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,24,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/24/BCG/24_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231201,source recording filename/date token; identifies a recording night only,25,source participant directory,20231201,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231201_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,25,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,25,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,25,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,25,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,25,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231208,source recording filename/date token; identifies a recording night only,25,source participant directory,20231208,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/25/BCG/25_20231208_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231201,source recording filename/date token; identifies a recording night only,26,source participant directory,20231201,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231201_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,26,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,26,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,26,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,26,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231206,source recording filename/date token; identifies a recording night only,26,source participant directory,20231206,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231206_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,26,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/26/BCG/26_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231201,source recording filename/date token; identifies a recording night only,27,source participant directory,20231201,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231201_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,27,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,27,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,27,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,27,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231206,source recording filename/date token; identifies a recording night only,27,source participant directory,20231206,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231206_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,27,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/27/BCG/27_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231201,source recording filename/date token; identifies a recording night only,28,source participant directory,20231201,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231201_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,28,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,28,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,28,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,28,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231206,source recording filename/date token; identifies a recording night only,28,source participant directory,20231206,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231206_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,28,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/28/BCG/28_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231201,source recording filename/date token; identifies a recording night only,29,source participant directory,20231201,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231201_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,29,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,29,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,29,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,29,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231206,source recording filename/date token; identifies a recording night only,29,source participant directory,20231206,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231206_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,29,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/29/BCG/29_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231202,source recording filename/date token; identifies a recording night only,30,source participant directory,20231202,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231202_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231203,source recording filename/date token; identifies a recording night only,30,source participant directory,20231203,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231203_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231204,source recording filename/date token; identifies a recording night only,30,source participant directory,20231204,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231204_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231205,source recording filename/date token; identifies a recording night only,30,source participant directory,20231205,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231205_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231206,source recording filename/date token; identifies a recording night only,30,source participant directory,20231206,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231206_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20231207,source recording filename/date token; identifies a recording night only,30,source participant directory,20231207,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/30/BCG/30_20231207_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240115,source recording filename/date token; identifies a recording night only,31,source participant directory,20240115,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240115_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240116,source recording filename/date token; identifies a recording night only,31,source participant directory,20240116,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240116_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240117,source recording filename/date token; identifies a recording night only,31,source participant directory,20240117,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240117_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240118,source recording filename/date token; identifies a recording night only,31,source participant directory,20240118,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240118_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240119,source recording filename/date token; identifies a recording night only,31,source participant directory,20240119,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240119_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240120,source recording filename/date token; identifies a recording night only,31,source participant directory,20240120,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240120_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240121,source recording filename/date token; identifies a recording night only,31,source participant directory,20240121,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/31/BCG/31_20240121_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240122,source recording filename/date token; identifies a recording night only,32,source participant directory,20240122,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/32/BCG/32_20240122_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240123,source recording filename/date token; identifies a recording night only,32,source participant directory,20240123,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/32/BCG/32_20240123_BCG.csv
,unknown; not reported per record,figshare:26013157/file:46976602,,unknown; device identity not reported per record,,unknown; source does not report removal/reinstallation boundaries and night is not treated as installation,,unknown; not reported per record,20240124,source recording filename/date token; identifies a recording night only,32,source participant directory,20240124,source filename/date token,participant dormitory sleeping environment,dataset paper protocol; dormitory natural-sleep environment,,unknown; sensor serial/device identity not reported per record,beneath mattress near chest,"dataset paper protocol; dataset-level placement, not a per-night reinstallation record",,unknown; recording night is not promoted to a session identifier,dataset/data/32/BCG/32_20240124_BCG.csv
